gene,name
SMARCB1,"SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily b, member 1"
SMARCB1,"SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily b, member 1"
SMARCB1,"SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily b, member 1"
SMARCC1,"SWI/SNF related, matrix associated, actin dependent regulator of chromatin subfamily c member 1"
SMARCC1,"SWI/SNF related, matrix associated, actin dependent regulator of chromatin subfamily c member 1"
SMARCC1,"SWI/SNF related, matrix associated, actin dependent regulator of chromatin subfamily c member 1"
SMARCC1,"SWI/SNF related, matrix associated, actin dependent regulator of chromatin subfamily c member 1"
SMARCC2,"SWI/SNF related, matrix associated, actin dependent regulator of chromatin subfamily c member 2"
SMARCC2,"SWI/SNF related, matrix associated, actin dependent regulator of chromatin subfamily c member 2"
SMARCC2,"SWI/SNF related, matrix associated, actin dependent regulator of chromatin subfamily c member 2"
SMARCD1,"SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily d, member 1"
SMARCD1,"SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily d, member 1"
SMARCD1,"SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily d, member 1"
SMARCD2,"SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily d, member 2"
SMARCD2,"SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily d, member 2"
SMARCD2,"SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily d, member 2"
SMARCD2,"SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily d, member 2"
SMARCD2,"SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily d, member 2"
SMARCD2,"SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily d, member 2"
SMARCD2,"SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily d, member 2"
SMARCD2,"SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily d, member 2"
SMARCD2,"SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily d, member 2"
SMARCD2,"SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily d, member 2"
SMARCD2,"SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily d, member 2"
SMARCD2,"SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily d, member 2"
SMARCD2,"SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily d, member 2"
SMARCD2,"SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily d, member 2"
SMARCD2,"SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily d, member 2"
SMARCD2,"SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily d, member 2"
SMARCD3,"SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily d, member 3"
SMARCD3,"SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily d, member 3"
SMARCD3,"SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily d, member 3"
SMARCD3,"SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily d, member 3"
SMARCD3,"SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily d, member 3"
SMARCD3,"SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily d, member 3"
SMARCD3,"SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily d, member 3"
SMARCD3,"SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily d, member 3"
SMARCD3,"SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily d, member 3"
SMARCD3,"SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily d, member 3"
SMARCD3,"SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily d, member 3"
SMARCD3,"SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily d, member 3"
SMARCE1,"SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily e, member 1"
SMARCE1P1,"SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily e, member 1 pseudogene 1"
SMARCE1P2,"SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily e, member 1 pseudogene 2"
SMARCE1P3,"SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily e, member 1 pseudogene 3"
SMARCE1P4,"SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily e, member 1 pseudogene 4"
SMARCE1P5,"SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily e, member 1 pseudogene 5"
SMARCE1P6,"SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily e, member 1 pseudogene 6"
SMARCE1P7,"SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily e, member 1 pseudogene 7"
SMBD1P,"somatomedin B domain containing 1, pseudogene"
SMC1A,structural maintenance of chromosomes 1A
SMC1A,structural maintenance of chromosomes 1A
SMC1A,structural maintenance of chromosomes 1A
SMC1A,structural maintenance of chromosomes 1A
SMC1B,structural maintenance of chromosomes 1B
SMC2,structural maintenance of chromosomes 2
SMC2,structural maintenance of chromosomes 2
SMC2-AS1,SMC2 antisense RNA 1 (head to head)
SMC3,structural maintenance of chromosomes 3
SMC3,structural maintenance of chromosomes 3
SMC3,structural maintenance of chromosomes 3
SMC3,structural maintenance of chromosomes 3
SMC3P1,SMC3 pseudogene 1
SMC4,structural maintenance of chromosomes 4
SMC4,structural maintenance of chromosomes 4
SMC4P1,structural maintenance of chromosomes 4 pseudogene 1
SMC5,structural maintenance of chromosomes 5
SMC5-AS1,SMC5 antisense RNA 1 (head to head)
SMC6,structural maintenance of chromosomes 6
SMCHD1,structural maintenance of chromosomes flexible hinge domain containing 1
SMCHD1,structural maintenance of chromosomes flexible hinge domain containing 1
SMCO1,single-pass membrane protein with coiled-coil domains 1
SMCO1,single-pass membrane protein with coiled-coil domains 1
SMCO2,single-pass membrane protein with coiled-coil domains 2
SMCO3,single-pass membrane protein with coiled-coil domains 3
SMCO4,single-pass membrane protein with coiled-coil domains 4
SMCO4P1,single-pass membrane protein with coiled-coil domains 4 pseudogene 1
SMCP,sperm mitochondria associated cysteine rich protein
SMCR2,"Smith-Magenis syndrome chromosome region, candidate 2"
SMCR3,"Smith-Magenis syndrome chromosome region, candidate 3"
SMCR4,"Smith-Magenis syndrome chromosome region, candidate 4"
SMCR5,"Smith-Magenis syndrome chromosome region, candidate 5"
SMCR6,"Smith-Magenis syndrome chromosome region, candidate 6"
SMCR8,SMCR8-C9orf72 complex subunit
SMCR8,SMCR8-C9orf72 complex subunit
SMCR9,"Smith-Magenis syndrome chromosome region, candidate 9"
SMDT1,single-pass membrane protein with aspartate rich tail 1
SMDT1,single-pass membrane protein with aspartate rich tail 1
SMDT1,single-pass membrane protein with aspartate rich tail 1
SMG1,SMG1 nonsense mediated mRNA decay associated PI3K related kinase
SMG1,SMG1 nonsense mediated mRNA decay associated PI3K related kinase
SMG1,SMG1 nonsense mediated mRNA decay associated PI3K related kinase
SMG1P1,SMG1 pseudogene 1
SMG1P2,SMG1 pseudogene 2
SMG1P3,SMG1 pseudogene 3
SMG1P4,SMG1 pseudogene 4
SMG1P5,SMG1 pseudogene 5
SMG1P6,SMG1 pseudogene 6
SMG1P7,SMG1 pseudogene 7
SMG5,SMG5 nonsense mediated mRNA decay factor
SMG5,SMG5 nonsense mediated mRNA decay factor
SMG5,SMG5 nonsense mediated mRNA decay factor
SMG5,SMG5 nonsense mediated mRNA decay factor
SMG5,SMG5 nonsense mediated mRNA decay factor
SMG5,SMG5 nonsense mediated mRNA decay factor
SMG6,SMG6 nonsense mediated mRNA decay factor
SMG6,SMG6 nonsense mediated mRNA decay factor
SMG6,SMG6 nonsense mediated mRNA decay factor
SMG6-IT1,SMG6 intronic transcript 1
SMG7,SMG7 nonsense mediated mRNA decay factor
SMG7,SMG7 nonsense mediated mRNA decay factor
SMG7,SMG7 nonsense mediated mRNA decay factor
SMG7,SMG7 nonsense mediated mRNA decay factor
SMG7-AS1,SMG7 antisense RNA 1
SMG8,SMG8 nonsense mediated mRNA decay factor
SMG8,SMG8 nonsense mediated mRNA decay factor
SMG9,SMG9 nonsense mediated mRNA decay factor
SMILR,"smooth muscle induced lncRNA, enhancer of proliferation"
SMIM1,small integral membrane protein 1 (Vel blood group)
SMIM2,small integral membrane protein 2
SMIM2-AS1,SMIM2 antisense RNA 1
SMIM2-IT1,SMIM2 intronic transcript 1
SMIM3,small integral membrane protein 3
SMIM3,small integral membrane protein 3
SMIM4,small integral membrane protein 4
SMIM5,small integral membrane protein 5
SMIM6,small integral membrane protein 6
SMIM7,small integral membrane protein 7
SMIM7P1,SMIM7 pseudogene 1
SMIM8,small integral membrane protein 8
SMIM8,small integral membrane protein 8
SMIM9,small integral membrane protein 9
SMIM10,small integral membrane protein 10
SMIM10L1,small integral membrane protein 10 like 1
SMIM10L2A,small integral membrane protein 10 like 2A
SMIM10L2A,small integral membrane protein 10 like 2A
SMIM10L2A,small integral membrane protein 10 like 2A
SMIM10L2B,small integral membrane protein 10 like 2B
SMIM10L2B-AS1,SMIM10L2B antisense RNA 1
SMIM11A,small integral membrane protein 11A
SMIM11B,small integral membrane protein 11B
SMIM11P1,small integral membrane protein 11 pseudogene 1
SMIM12,small integral membrane protein 12
SMIM12-AS1,SMIM12 antisense RNA 1
SMIM12P1,small integral membrane protein 12 pseudogene 1
SMIM13,small integral membrane protein 13
SMIM14,small integral membrane protein 14
SMIM15,small integral membrane protein 15
SMIM15-AS1,SMIM15 antisense RNA 1
SMIM17,small integral membrane protein 17
SMIM18,small integral membrane protein 18
SMIM19,small integral membrane protein 19
SMIM20,small integral membrane protein 20
SMIM20,small integral membrane protein 20
SMIM21,small integral membrane protein 21
SMIM22,small integral membrane protein 22
SMIM23,small integral membrane protein 23
SMIM24,small integral membrane protein 24
SMIM26,small integral membrane protein 26
SMIM27,small integral membrane protein 27
SMIM28,small integral membrane protein 28
SMIM29,small integral membrane protein 29
SMIM29,small integral membrane protein 29
SMIM30,small integral membrane protein 30
SMIM31,small integral membrane protein 31
SMIM32,small integral membrane protein 32
SMIM33,small integral membrane protein 33
SMIM34A,small integral membrane protein 34A
SMIM34B,small integral membrane protein 34B
SMIM35,small integral membrane protein 35
SMIM36,small integral membrane protein 36
SMIM38,small integral membrane protein 38
SMIM39,small integral membrane protein 39
SMIM40,small integral membrane protein 40
SMIM41,small integral membrane protein 41
SMKR1,small lysine rich protein 1
SMLR1,small leucine rich protein 1
SMN1,"survival of motor neuron 1, telomeric"
SMN1,"survival of motor neuron 1, telomeric"
SMN1,"survival of motor neuron 1, telomeric"
SMN1,"survival of motor neuron 1, telomeric"
SMN1,"survival of motor neuron 1, telomeric"
SMN1,"survival of motor neuron 1, telomeric"
SMN1,"survival of motor neuron 1, telomeric"
SMN1,"survival of motor neuron 1, telomeric"
SMN1,"survival of motor neuron 1, telomeric"
SMN1,"survival of motor neuron 1, telomeric"
SMN1,"survival of motor neuron 1, telomeric"
SMN1,"survival of motor neuron 1, telomeric"
SMN1,"survival of motor neuron 1, telomeric"
SMN1,"survival of motor neuron 1, telomeric"
SMN2,"survival of motor neuron 2, centromeric"
SMN2,"survival of motor neuron 2, centromeric"
SMN2,"survival of motor neuron 2, centromeric"
SMN2,"survival of motor neuron 2, centromeric"
SMNDC1,survival motor neuron domain containing 1
SMNDC1,survival motor neuron domain containing 1
SMNDC1,survival motor neuron domain containing 1
SMNDC1,survival motor neuron domain containing 1
SMNDC1,survival motor neuron domain containing 1
SMNDC1,survival motor neuron domain containing 1
SMO,"smoothened, frizzled class receptor"
SMOC1,SPARC related modular calcium binding 1
SMOC2,SPARC related modular calcium binding 2
SMOX,spermine oxidase
SMOX,spermine oxidase
SMOX,spermine oxidase
SMOX,spermine oxidase
SMOX,spermine oxidase
SMOX,spermine oxidase
SMPD1,sphingomyelin phosphodiesterase 1
SMPD2,sphingomyelin phosphodiesterase 2
SMPD2,sphingomyelin phosphodiesterase 2
SMPD3,sphingomyelin phosphodiesterase 3
SMPD4,sphingomyelin phosphodiesterase 4
SMPD4,sphingomyelin phosphodiesterase 4
SMPD4,sphingomyelin phosphodiesterase 4
SMPD4,sphingomyelin phosphodiesterase 4
SMPD4,sphingomyelin phosphodiesterase 4
SMPD4,sphingomyelin phosphodiesterase 4
SMPD4BP,"sphingomyelin phosphodiesterase 4B, pseudogene"
SMPD4P1,sphingomyelin phosphodiesterase 4 pseudogene 1
SMPD4P2,sphingomyelin phosphodiesterase 4 pseudogene 2
SMPD5,"sphingomyelin phosphodiesterase 5, pseudogene"
SMPDL3A,sphingomyelin phosphodiesterase acid like 3A
SMPDL3A,sphingomyelin phosphodiesterase acid like 3A
SMPDL3A,sphingomyelin phosphodiesterase acid like 3A
SMPDL3A,sphingomyelin phosphodiesterase acid like 3A
SMPDL3B,sphingomyelin phosphodiesterase acid like 3B
SMPX,small muscle protein X-linked
SMPX,small muscle protein X-linked
SMPX,small muscle protein X-linked
SMR3A,submaxillary gland androgen regulated protein 3A
SMR3A,submaxillary gland androgen regulated protein 3A
SMR3B,submaxillary gland androgen regulated protein 3B
SMR3B,submaxillary gland androgen regulated protein 3B
SMS,spermine synthase
SMS,spermine synthase
SMS,spermine synthase
SMTN,smoothelin
SMTNL1,smoothelin like 1
SMTNL2,smoothelin like 2
SMU1,SMU1 DNA replication regulator and spliceosomal factor
SMU1,SMU1 DNA replication regulator and spliceosomal factor
SMU1,SMU1 DNA replication regulator and spliceosomal factor
SMU1,SMU1 DNA replication regulator and spliceosomal factor
SMU1P1,SMU1 pseudogene 1
SMUG1,single-strand-selective monofunctional uracil-DNA glycosylase 1
SMUG1,single-strand-selective monofunctional uracil-DNA glycosylase 1
SMUG1,single-strand-selective monofunctional uracil-DNA glycosylase 1
SMUG1-AS1,SMUG1 antisense RNA 1
SMUG1P1,single-strand-selective monofunctional uracil-DNA glycosylase 1 pseudogene 1
SMURF1,SMAD specific E3 ubiquitin protein ligase 1
SMURF2,SMAD specific E3 ubiquitin protein ligase 2
SMURF2P1,SMAD specific E3 ubiquitin protein ligase 2 pseudogene 1
SMYD1,SET and MYND domain containing 1
SMYD1,SET and MYND domain containing 1
SMYD1,SET and MYND domain containing 1
SMYD2,SET and MYND domain containing 2
SMYD2,SET and MYND domain containing 2
SMYD2,SET and MYND domain containing 2
SMYD3,SET and MYND domain containing 3
SMYD3-IT1,SMYD3 intronic transcript 1
SMYD4,SET and MYND domain containing 4
SMYD4,SET and MYND domain containing 4
SMYD5,SMYD family member 5
SMYD5,SMYD family member 5
SMYD5,SMYD family member 5
SNAI1,snail family transcriptional repressor 1
SNAI1,snail family transcriptional repressor 1
SNAI1,snail family transcriptional repressor 1
SNAI1,snail family transcriptional repressor 1
SNAI1,snail family transcriptional repressor 1
SNAI1P1,snail family zinc finger 1 pseudogene 1
SNAI2,snail family transcriptional repressor 2
SNAI2,snail family transcriptional repressor 2
SNAI2,snail family transcriptional repressor 2
SNAI3,snail family transcriptional repressor 3
SNAI3,snail family transcriptional repressor 3
SNAI3-AS1,SNAI3 antisense RNA 1
SNAP23,synaptosome associated protein 23
SNAP23,synaptosome associated protein 23
SNAP23,synaptosome associated protein 23
SNAP23P1,synaptosome associated protein 23 pseudogene 1
SNAP25,synaptosome associated protein 25
SNAP25,synaptosome associated protein 25
SNAP25,synaptosome associated protein 25
SNAP25,synaptosome associated protein 25
SNAP25,synaptosome associated protein 25
SNAP25,synaptosome associated protein 25
SNAP25-AS1,SNAP25 antisense RNA 1
SNAP29,synaptosome associated protein 29
SNAP29,synaptosome associated protein 29
SNAP47,synaptosome associated protein 47
SNAP47,synaptosome associated protein 47
SNAP47-AS1,SNAP47 antisense RNA 1
SNAP91,synaptosome associated protein 91
SNAP91,synaptosome associated protein 91
SNAP91,synaptosome associated protein 91
SNAPC1,small nuclear RNA activating complex polypeptide 1
SNAPC1,small nuclear RNA activating complex polypeptide 1
SNAPC2,small nuclear RNA activating complex polypeptide 2
SNAPC2,small nuclear RNA activating complex polypeptide 2
SNAPC3,small nuclear RNA activating complex polypeptide 3
SNAPC3,small nuclear RNA activating complex polypeptide 3
SNAPC3,small nuclear RNA activating complex polypeptide 3
SNAPC3,small nuclear RNA activating complex polypeptide 3
SNAPC4,small nuclear RNA activating complex polypeptide 4
SNAPC4,small nuclear RNA activating complex polypeptide 4
SNAPC4,small nuclear RNA activating complex polypeptide 4
SNAPC5,small nuclear RNA activating complex polypeptide 5
SNAPC5P1,small nuclear RNA activating complex polypeptide 5 pseudogene 1
SNAPIN,SNAP associated protein
SNAPIN,SNAP associated protein
SNAPIN,SNAP associated protein
SNAPIN,SNAP associated protein
SNAPIN,SNAP associated protein
SNAPIN,SNAP associated protein
SNAPIN,SNAP associated protein
SNAPIN,SNAP associated protein
SNAR-A1,small NF90 (ILF3) associated RNA A1
SNAR-A2,small NF90 (ILF3) associated RNA A2
SNAR-A3,small NF90 (ILF3) associated RNA A3
SNAR-A4,small NF90 (ILF3) associated RNA A4
SNAR-A5,small NF90 (ILF3) associated RNA A5
SNAR-A6,small NF90 (ILF3) associated RNA A6
SNAR-A7,small NF90 (ILF3) associated RNA A7
SNAR-A8,small NF90 (ILF3) associated RNA A8
SNAR-A9,small NF90 (ILF3) associated RNA A9
SNAR-A10,small NF90 (ILF3) associated RNA A10
SNAR-A11,small NF90 (ILF3) associated RNA A11
SNAR-A12,small NF90 (ILF3) associated RNA A12
SNAR-A13,small NF90 (ILF3) associated RNA A13
SNAR-A14,small NF90 (ILF3) associated RNA A14
SNAR-B1,small NF90 (ILF3) associated RNA B1
SNAR-B2,small NF90 (ILF3) associated RNA B2
SNAR-C1,small NF90 (ILF3) associated RNA C1
SNAR-C2,small NF90 (ILF3) associated RNA C2
SNAR-C3,small NF90 (ILF3) associated RNA C3
SNAR-C4,small NF90 (ILF3) associated RNA C4
SNAR-C5,small NF90 (ILF3) associated RNA C5
SNAR-D,small NF90 (ILF3) associated RNA D
SNAR-E,small NF90 (ILF3) associated RNA E
SNAR-F,small NF90 (ILF3) associated RNA F
SNAR-G1,small NF90 (ILF3) associated RNA G1
SNAR-G2,small NF90 (ILF3) associated RNA G2
SNAR-H,small NF90 (ILF3) associated RNA H
SNAR-I,small NF90 (ILF3) associated RNA I
SNCA,synuclein alpha
SNCA,synuclein alpha
SNCA,synuclein alpha
SNCA,synuclein alpha
SNCA,synuclein alpha
SNCA,synuclein alpha
SNCA-AS1,SNCA antisense RNA 1
SNCAIP,synuclein alpha interacting protein
SNCB,synuclein beta
SNCG,synuclein gamma
SNCG,synuclein gamma
SNCG,synuclein gamma
SNCG,synuclein gamma
SNCG,synuclein gamma
SNCG,synuclein gamma
SNCG,synuclein gamma
SNCG,synuclein gamma
SNCG,synuclein gamma
SND1,staphylococcal nuclease and tudor domain containing 1
SND1,staphylococcal nuclease and tudor domain containing 1
SND1,staphylococcal nuclease and tudor domain containing 1
SND1,staphylococcal nuclease and tudor domain containing 1
SND1-IT1,SND1 intronic transcript 1
SND1-IT1,SND1 intronic transcript 1
SNED1,"sushi, nidogen and EGF like domains 1"
SNED1,"sushi, nidogen and EGF like domains 1"
SNED1,"sushi, nidogen and EGF like domains 1"
SNF8,SNF8 subunit of ESCRT-II
SNF8,SNF8 subunit of ESCRT-II
SNF8,SNF8 subunit of ESCRT-II
SNF8P1,SNF8 pseudogene 1
SNHG1,small nucleolar RNA host gene 1
SNHG1,small nucleolar RNA host gene 1
SNHG1,small nucleolar RNA host gene 1
SNHG1,small nucleolar RNA host gene 1
SNHG1,small nucleolar RNA host gene 1
SNHG1,small nucleolar RNA host gene 1
SNHG1,small nucleolar RNA host gene 1
SNHG1,small nucleolar RNA host gene 1
SNHG1,small nucleolar RNA host gene 1
SNHG1,small nucleolar RNA host gene 1
SNHG1,small nucleolar RNA host gene 1
SNHG1,small nucleolar RNA host gene 1
SNHG3,small nucleolar RNA host gene 3
SNHG3,small nucleolar RNA host gene 3
SNHG3,small nucleolar RNA host gene 3
SNHG4,small nucleolar RNA host gene 4
SNHG4,small nucleolar RNA host gene 4
SNHG5,small nucleolar RNA host gene 5
SNHG5,small nucleolar RNA host gene 5
SNHG5,small nucleolar RNA host gene 5
SNHG5,small nucleolar RNA host gene 5
SNHG5,small nucleolar RNA host gene 5
SNHG5,small nucleolar RNA host gene 5
SNHG5,small nucleolar RNA host gene 5
SNHG5,small nucleolar RNA host gene 5
SNHG5,small nucleolar RNA host gene 5
SNHG5,small nucleolar RNA host gene 5
SNHG6,small nucleolar RNA host gene 6
SNHG6,small nucleolar RNA host gene 6
SNHG6,small nucleolar RNA host gene 6
SNHG7,small nucleolar RNA host gene 7
SNHG7,small nucleolar RNA host gene 7
SNHG8,small nucleolar RNA host gene 8
SNHG8,small nucleolar RNA host gene 8
SNHG8,small nucleolar RNA host gene 8
SNHG8,small nucleolar RNA host gene 8
SNHG9,small nucleolar RNA host gene 9
SNHG9,small nucleolar RNA host gene 9
SNHG10,small nucleolar RNA host gene 10
SNHG10,small nucleolar RNA host gene 10
SNHG10,small nucleolar RNA host gene 10
SNHG10,small nucleolar RNA host gene 10
SNHG10,small nucleolar RNA host gene 10
SNHG10,small nucleolar RNA host gene 10
SNHG11,small nucleolar RNA host gene 11
SNHG12,small nucleolar RNA host gene 12
SNHG12,small nucleolar RNA host gene 12
SNHG12,small nucleolar RNA host gene 12
SNHG14,small nucleolar RNA host gene 14
SNHG14,small nucleolar RNA host gene 14
SNHG14,small nucleolar RNA host gene 14
SNHG14,small nucleolar RNA host gene 14
SNHG14,small nucleolar RNA host gene 14
SNHG14,small nucleolar RNA host gene 14
SNHG15,small nucleolar RNA host gene 15
SNHG15,small nucleolar RNA host gene 15
SNHG15,small nucleolar RNA host gene 15
SNHG16,small nucleolar RNA host gene 16
SNHG16,small nucleolar RNA host gene 16
SNHG16,small nucleolar RNA host gene 16
SNHG17,small nucleolar RNA host gene 17
SNHG18,small nucleolar RNA host gene 18
SNHG19,small nucleolar RNA host gene 19
SNHG20,small nucleolar RNA host gene 20
SNHG20,small nucleolar RNA host gene 20
SNHG20,small nucleolar RNA host gene 20
SNHG20,small nucleolar RNA host gene 20
SNHG21,small nucleolar RNA host gene 21
SNHG21,small nucleolar RNA host gene 21
SNHG21,small nucleolar RNA host gene 21
SNHG22,small nucleolar RNA host gene 22
SNHG25,small nucleolar RNA host gene 25
SNHG26,small nucleolar RNA host gene 26
SNHG27,small nucleolar RNA host gene 27
SNHG28,small nucleolar RNA host gene 28
SNHG28,small nucleolar RNA host gene 28
SNHG29,small nucleolar RNA host gene 29
SNHG30,small nucleolar RNA host gene 30
SNHG31,small nucleolar RNA host gene 31
SNHG32,small nucleolar RNA host gene 32
SNHG32,small nucleolar RNA host gene 32
SNIP1,Smad nuclear interacting protein 1
SNN,stannin
SNORA1,"small nucleolar RNA, H/ACA box 1"
SNORA1B,"small nucleolar RNA, H/ACA box 1B"
SNORA2A,"small nucleolar RNA, H/ACA box 2A"
SNORA2B,"small nucleolar RNA, H/ACA box 2B"
SNORA2C,"small nucleolar RNA, H/ACA box 2C"
SNORA3A,"small nucleolar RNA, H/ACA box 3A"
SNORA3B,"small nucleolar RNA, H/ACA box 3B"
SNORA3C,"small nucleolar RNA, H/ACA box 3C"
SNORA4,"small nucleolar RNA, H/ACA box 4"
SNORA5A,"small nucleolar RNA, H/ACA box 5A"
SNORA5B,"small nucleolar RNA, H/ACA box 5B"
SNORA5C,"small nucleolar RNA, H/ACA box 5C"
SNORA6,"small nucleolar RNA, H/ACA box 6"
SNORA7A,"small nucleolar RNA, H/ACA box 7A"
SNORA7B,"small nucleolar RNA, H/ACA box 7B"
SNORA8,"small nucleolar RNA, H/ACA box 8"
SNORA9,"small nucleolar RNA, H/ACA box 9"
SNORA9,"small nucleolar RNA, H/ACA box 9"
SNORA9B,"small nucleolar RNA, H/ACA box 9B"
SNORA10,"small nucleolar RNA, H/ACA box 10"
SNORA10,"small nucleolar RNA, H/ACA box 10"
SNORA10B,"small nucleolar RNA, H/ACA box 10B"
SNORA11,"small nucleolar RNA, H/ACA box 11"
SNORA11,"small nucleolar RNA, H/ACA box 11"
SNORA11B,"small nucleolar RNA, H/ACA box 11B"
SNORA11C,"small nucleolar RNA, H/ACA box 11C"
SNORA11D,"small nucleolar RNA, H/ACA box 11D"
SNORA11E,"small nucleolar RNA, H/ACA box 11E"
SNORA11F,"small nucleolar RNA, H/ACA box 11F"
SNORA11G,"small nucleolar RNA, H/ACA box 11G"
SNORA12,"small nucleolar RNA, H/ACA box 12"
SNORA13,"small nucleolar RNA, H/ACA box 13"
SNORA14A,"small nucleolar RNA, H/ACA box 14A"
SNORA14B,"small nucleolar RNA, H/ACA box 14B"
SNORA15,"small nucleolar RNA, H/ACA box 15"
SNORA15,"small nucleolar RNA, H/ACA box 15"
SNORA15B-1,"small nucleolar RNA, H/ACA box 15B-1"
SNORA15B-2,"small nucleolar RNA, H/ACA box 15B-2"
SNORA16A,"small nucleolar RNA, H/ACA box 16A"
SNORA16B,"small nucleolar RNA, H/ACA box 16B"
SNORA17A,"small nucleolar RNA, H/ACA box 17A"
SNORA17B,"small nucleolar RNA, H/ACA box 17B"
SNORA18,"small nucleolar RNA, H/ACA box 18"
SNORA19,"small nucleolar RNA, H/ACA box 19"
SNORA20,"small nucleolar RNA, H/ACA box 20"
SNORA20B,"small nucleolar RNA, H/ACA box 20B"
SNORA21,"small nucleolar RNA, H/ACA box 21"
SNORA21B,"small nucleolar RNA, H/ACA box 21B"
SNORA22,"small nucleolar RNA, H/ACA box 22"
SNORA22,"small nucleolar RNA, H/ACA box 22"
SNORA22B,"small nucleolar RNA, H/ACA box 22B"
SNORA22C,"small nucleolar RNA, H/ACA box 22C"
SNORA23,"small nucleolar RNA, H/ACA box 23"
SNORA24,"small nucleolar RNA, H/ACA box 24"
SNORA24,"small nucleolar RNA, H/ACA box 24"
SNORA24B,"small nucleolar RNA, H/ACA box 24B"
SNORA25,"small nucleolar RNA, H/ACA box 25"
SNORA25,"small nucleolar RNA, H/ACA box 25"
SNORA25B,"small nucleolar RNA, H/ACA box 25B"
SNORA26,"small nucleolar RNA, H/ACA box 26"
SNORA27,"small nucleolar RNA, H/ACA box 27"
SNORA28,"small nucleolar RNA, H/ACA box 28"
SNORA29,"small nucleolar RNA, H/ACA box 29"
SNORA30,"small nucleolar RNA, H/ACA box 30"
SNORA30,"small nucleolar RNA, H/ACA box 30"
SNORA30B,"small nucleolar RNA, H/ACA box 30B"
SNORA31,"small nucleolar RNA, H/ACA box 31"
SNORA31,"small nucleolar RNA, H/ACA box 31"
SNORA31B,"small nucleolar RNA, H/ACA box 31B"
SNORA32,"small nucleolar RNA, H/ACA box 32"
SNORA33,"small nucleolar RNA, H/ACA box 33"
SNORA35,"small nucleolar RNA, H/ACA box 35"
SNORA35,"small nucleolar RNA, H/ACA box 35"
SNORA35B,"small nucleolar RNA, H/ACA box 35B"
SNORA36A,"small nucleolar RNA, H/ACA box 36A"
SNORA36B,"small nucleolar RNA, H/ACA box 36B"
SNORA36C,"small nucleolar RNA, H/ACA box 36C"
SNORA37,"small nucleolar RNA, H/ACA box 37"
SNORA38,"small nucleolar RNA, H/ACA box 38"
SNORA38B,"small nucleolar RNA, H/ACA box 38B"
SNORA40,"small nucleolar RNA, H/ACA box 40"
SNORA40,"small nucleolar RNA, H/ACA box 40"
SNORA40B,"small nucleolar RNA, H/ACA box 40B"
SNORA40C,"small nucleolar RNA, H/ACA box 40C"
SNORA41,"small nucleolar RNA, H/ACA box 41"
SNORA41,"small nucleolar RNA, H/ACA box 41"
SNORA41B,"small nucleolar RNA, H/ACA box 41B"
SNORA44,"small nucleolar RNA, H/ACA box 44"
